id,name,p_code,postal_code,ward_type,township_id:id,town_id:id,name_mm
ward_001005701504,Kan Paing Yan Ward,MMR001005701504,0107004,ward,township_001005,town_001005701,ကန်ပိုင်ယံရပ်ကွက်
ward_001005702501,No (1) Ward,MMR001005702501,0162001,ward,township_001005,town_001005702,အမှတ် (၁) ရပ်ကွက်
ward_001005702502,No (2) Ward,MMR001005702502,0162002,ward,township_001005,town_001005702,အမှတ် (၂) ရပ်ကွက်
ward_001005702503,No (3) Ward,MMR001005702503,0162003,ward,township_001005,town_001005702,အမှတ် (၃) ရပ်ကွက်
vt_001006001,La Hkam,MMR001006001,0117200,village_tract,township_001006,,လခမ်
vt_001006002,Yin Kyin,MMR001006002,0117201,village_tract,township_001006,,ယင်းကျင်း
vt_001006003,Wa Hawng,MMR001006003,0117202,village_tract,township_001006,,ဝဟောင်
vt_001006004,Man Kyi,MMR001006004,0117203,village_tract,township_001006,,မန်ကျီ
vt_001006005,Han Kaw,MMR001006005,0117204,village_tract,township_001006,,ဟန်းကော
vt_001006006,Yaw Jaw,MMR001006006,0117205,village_tract,township_001006,,ယော်ဂျော
vt_001006007,Jit Loi,MMR001006007,0117206,village_tract,township_001006,,ဂျစ်လွယ်
vt_001006008,Lawng Din,MMR001006008,0117207,village_tract,township_001006,,လောင်ဒင်
vt_001006009,Shin Swei,MMR001006009,0117208,village_tract,township_001006,,ရှင်ဆွယ်
vt_001006010,Myaw Jawng,MMR001006010,0117209,village_tract,township_001006,,မျောဂျောင်း
vt_001006011,Man Byawt,MMR001006011,0117210,village_tract,township_001006,,မန်ဗျော့
vt_001006012,Gawt Maw,MMR001006012,0117211,village_tract,township_001006,,ဂေါ့မော
vt_001006013,Nung Boke,MMR001006013,0117212,village_tract,township_001006,,နန်ဘုတ်
vt_001006014,Lawng Lang,MMR001006014,0117213,village_tract,township_001006,,လောင်လန်
vt_001006015,Zan Yu,MMR001006015,0117214,village_tract,township_001006,,ဇန်ယူ
vt_001006016,Boke Ran,MMR001006016,0117215,village_tract,township_001006,,ဘုတ်ရန်
vt_001006017,Sha Hpat,MMR001006017,0117216,village_tract,township_001006,,ရှဖတ်
vt_001006018,Kyee Shin,MMR001006018,0117217,village_tract,township_001006,,ကျီးရှင်
vt_001006019,Wa Myit,MMR001006019,0117218,village_tract,township_001006,,ဝမြစ်
vt_001006020,Lar Za,MMR001006020,0117219,village_tract,township_001006,,လာဇာ
vt_001006021,Htaw Lang,MMR001006021,0117220,village_tract,township_001006,,ထောလန်
vt_001006022,La Kin,MMR001006022,0117221,village_tract,township_001006,,လကင်
vt_001006023,Lar Chin,MMR001006023,0117222,village_tract,township_001006,,လာချင်
vt_001006024,Jar Ran,MMR001006024,0117223,village_tract,township_001006,,ဂျာရန်
vt_001006025,Ba Shea,MMR001006025,0117224,village_tract,township_001006,,ပရှဲ
ward_001006701501,Tsawlaw Ward,MMR001006701501,0117001,ward,township_001006,town_001006701,ဆော့လော်ရပ်ကွက်
vt_001007001,Pin Long,MMR001007001,0111200,village_tract,township_001007,,ပင်လုံ
vt_001007002,Maw Han,MMR001007002,0111201,village_tract,township_001007,,မော်ဟန်
vt_001007003,Se Maing Ywar Thit,MMR001007003,0111202,village_tract,township_001007,,ဆယ်မိုင်ရွာသစ်
vt_001007004,Kar Tu,MMR001007004,0111203,village_tract,township_001007,,ကာတူ
vt_001007005,Nyaung Kaing,MMR001007005,0111204,village_tract,township_001007,,ညောင်ကိုင်း
vt_001007006,Bi Lu,MMR001007006,0111205,village_tract,township_001007,,ဘီလူး
vt_001007007,In Gyin Kone,MMR001007007,0111206,village_tract,township_001007,,အင်ကြင်းကုန်း
vt_001007008,Nyaung Kone,MMR001007008,0111207,village_tract,township_001007,,ညောင်ကုန်း
vt_001007009,Pin He,MMR001007009,0111208,village_tract,township_001007,,ပင်းဟဲ
vt_001007010,Inn Kone,MMR001007010,0111209,village_tract,township_001007,,အင်းကုန်း
vt_001007011,Let Pan Tan,MMR001007011,0111210,village_tract,township_001007,,လက်ပံတန်း
vt_001007012,Ah Lel Taw,MMR001007012,0111211,village_tract,township_001007,,အလယ်တော
vt_001007013,Lel Mee,MMR001007013,0111212,village_tract,township_001007,,လယ်မီး
vt_001007014,Nam Saw Law,MMR001007014,0111213,village_tract,township_001007,,နမ့်စော်လော်
vt_001007015,Taung Inn,MMR001007015,0111214,village_tract,township_001007,,တောင်အင်း
vt_001007016,Sa Nwin Kone,MMR001007016,0111215,village_tract,township_001007,,ဆနွင်းကုန်း
vt_001007017,Ma Mon Kaing,MMR001007017,0111216,village_tract,township_001007,,မမုန်ကိုင်
vt_001007018,Kone Ma Na,MMR001007018,0111217,village_tract,township_001007,,ကုန်းမန
vt_001007019,Mong Poke,MMR001007019,0111218,village_tract,township_001007,,မိုင်းပုတ်
vt_001007020,Lwe Mun,MMR001007020,0111219,village_tract,township_001007,,လွဲမွန်
vt_001007021,Nyaung Pin,MMR001007021,0111220,village_tract,township_001007,,ညောင်ပင်
vt_001007022,Long Sant,MMR001007022,0111221,village_tract,township_001007,,လုံးစန့်
vt_001007023,He Pu,MMR001007023,0111222,village_tract,township_001007,,ဟဲပု
vt_001007024,Chaung Wa,MMR001007024,0111223,village_tract,township_001007,,ချောင်းဝ
vt_001007025,Pang Lar,MMR001007025,0111224,village_tract,township_001007,,ပန်းလား
vt_001007026,Ma Pyin,MMR001007026,0111225,village_tract,township_001007,,မပြင်
vt_001007027,He Long,MMR001007027,0111226,village_tract,township_001007,,ဟဲလုံ
vt_001007028,Ywar Thit Kone,MMR001007028,0111227,village_tract,township_001007,,ရွာသစ်ကုန်း
vt_001007029,Nam Poke,MMR001007029,0111228,village_tract,township_001007,,နန့်ပုတ်
vt_001007030,Myo Thit Ka Lay,MMR001007030,0111229,village_tract,township_001007,,မြို့သစ်ကလေး
vt_001007031,Ta Kwin,MMR001007031,0111230,village_tract,township_001007,,တကွင်း
vt_001007032,Kyar Gyi Kwin,MMR001007032,0111231,village_tract,township_001007,,ကြာကြီးကွင်း
vt_001007033,Ywar Thit Gyi,MMR001007033,0111232,village_tract,township_001007,,ရွာသစ်ကြီး
vt_001007034,Zaw Ti Kone,MMR001007034,0111233,village_tract,township_001007,,ဇောတိကုန်း
vt_001007035,Khun Hnit Maing Kone Tan,MMR001007035,0111234,village_tract,township_001007,,ခုနစ်မိုင်ကုန်းတန်း
vt_001007036,Inn Lay,MMR001007036,0111235,village_tract,township_001007,,အင်းလေး
vt_001007037,Nam Yin,MMR001007037,0111236,village_tract,township_001007,,နန့်ရင်း
vt_001007038,Shwe Let Pan,MMR001007038,0111237,village_tract,township_001007,,ရွှေလက်ပံ
ward_001007701501,Nam Khar Ward,MMR001007701501,0111001,ward,township_001007,town_001007701,နန့်ခါရပ်ကွက်
ward_001007701502,Myo Ma Ward,MMR001007701502,0111002,ward,township_001007,town_001007701,မြို့မရပ်ကွက်
ward_001007701503,Oke Kyin Ward,MMR001007701503,0111003,ward,township_001007,town_001007701,အုတ်ကျင်းရပ်ကွက်
ward_001007701504,Ah Shey Su Ward,MMR001007701504,0111004,ward,township_001007,town_001007701,အရှေ့စုရပ်ကွက်
ward_001007701505,Aung Tha Pyay Ward,MMR001007701505,0111005,ward,township_001007,town_001007701,အောင်သပြေရပ်ကွက်
ward_001007702501,Mya Thi Dar Ward,MMR001007702501,0167001,ward,township_001007,town_001007702,မြသီတာရပ်ကွက်
ward_001007702502,Mya Zay Yar Ward,MMR001007702502,0167002,ward,township_001007,town_001007702,မြဇေယျာရပ်ကွက်
ward_001007702503,Myo Ma (South) Ward,MMR001007702503,0167003,ward,township_001007,town_001007702,မြို့မတောင်ရပ်ကွက်
ward_001007702504,Myo Ma (North) Ward,MMR001007702504,0167004,ward,township_001007,town_001007702,မြို့မမြောက်ရပ်ကွက်
ward_001007703501,Shwe Inn Thar Ward,MMR001007703501,0168001,ward,township_001007,town_001007703,ရွှေအင်းသာရပ်ကွက်
ward_001007703502,Shwe Pyi Thar Ward,MMR001007703502,0168002,ward,township_001007,town_001007703,ရွှေပြည်သာရပ်ကွက်
ward_001007703503,Shwe Chaung Thar Ward,MMR001007703503,0168003,ward,township_001007,town_001007703,ရွှေချောင်းသာရပ်ကွက်
ward_001007703504,Taung Tan Thar Ward,MMR001007703504,0168004,ward,township_001007,town_001007703,တောင်တန်းသာရပ်ကွက်
ward_001007704501,No (1) Ward,MMR001007704501,0169001,ward,township_001007,town_001007704,အမှတ် (၁) ရပ်ကွက်
ward_001007704502,No (2) Ward,MMR001007704502,0169002,ward,township_001007,town_001007704,အမှတ် (၂) ရပ်ကွက်
ward_001007704503,No (3) Ward,MMR001007704503,0169003,ward,township_001007,town_001007704,အမှတ် (၃) ရပ်ကွက်
ward_001007704504,No (4) Ward,MMR001007704504,0169004,ward,township_001007,town_001007704,အမှတ် (၄) ရပ်ကွက်
ward_001007705501,Myo Ma Yan Aung Ward,MMR001007705501,0170001,ward,township_001007,town_001007705,မြို့မရန်အောင်ရပ်ကွက်
ward_001007705502,Nyaung Kone Ward,MMR001007705502,0170002,ward,township_001007,town_001007705,ညောင်ကုန်းရပ်ကွက်
ward_001007705503,Shan Su Ward,MMR001007705503,0170003,ward,township_001007,town_001007705,ရှမ်းစုရပ်ကွက်
ward_001007705504,Nan Thar Yar Ward,MMR001007705504,0170004,ward,township_001007,town_001007705,နန်းသာယာရပ်ကွက်
ward_001007705505,Chaung Thar Ward,MMR001007705505,0170005,ward,township_001007,town_001007705,ချောင်းသာရပ်ကွက်
vt_001008002,Nawng Kaing Htaw,MMR001008002,0110201,village_tract,township_001008,,နောင်ကိုင်ထော်
vt_001008003,Pin Hkar,MMR001008003,0110202,village_tract,township_001008,,ပင်းခါး
vt_001008004,Kyar Inn,MMR001008004,0110203,village_tract,township_001008,,ကြာအင်း
vt_001008005,Kyun Pin Thar,MMR001008005,0110204,village_tract,township_001008,,ကျွန်းပင်သာ
vt_001008006,Yae Shin,MMR001008006,0110205,village_tract,township_001008,,ရေရှင်
vt_001008007,Loi Li Yang,MMR001008007,0110206,village_tract,township_001008,,လွယ်လီယံ
vt_001008008,Man Ywet,MMR001008008,0110207,village_tract,township_001008,,မန်ရွက်
vt_001008009,Nyaung Kone,MMR001008009,0110208,village_tract,township_001008,,ညောင်ကုန်း
vt_001008010,Saung Hkar,MMR001008010,0110209,village_tract,township_001008,,ဆောင်းခါ
vt_001008011,Nam Hai,MMR001008011,0110210,village_tract,township_001008,,နန့်ဟိုင်
vt_001008012,Lwe Law,MMR001008012,0110211,village_tract,township_001008,,လွဲလော
vt_001008013,Moke Nawng,MMR001008013,0110212,village_tract,township_001008,,မုတ်နောင်
vt_001008014,Aung Thar,MMR001008014,0110213,village_tract,township_001008,,အောင်သာ
vt_001008015,Shwe Inn,MMR001008015,0110214,village_tract,township_001008,,ရွှေအင်း
vt_001008016,Hto Pu,MMR001008016,0110215,village_tract,township_001008,,ထိုပူး
vt_001008017,Inn Baung,MMR001008017,0110216,village_tract,township_001008,,အင်းဘောင်း
vt_001008018,Sar Hmaw,MMR001008018,0110217,village_tract,township_001008,,ဆားမှော်
vt_001008019,Ka War Yang,MMR001008019,0110218,village_tract,township_001008,,ကဝါးယံ
vt_001008020,Taung Ni,MMR001008020,0110219,village_tract,township_001008,,တောင်နီ
vt_001008021,Nam Ma Na,MMR001008021,0110220,village_tract,township_001008,,နမ္မန
vt_001008022,Pint Thar,MMR001008022,0110221,village_tract,township_001008,,ပင့်သာ
vt_001008023,Ohn Baung,MMR001008023,0110222,village_tract,township_001008,,အုန်းဘောင်
vt_001008024,Thaik War Kone,MMR001008024,0110223,village_tract,township_001008,,သိုက်ဝါးကုန်း
vt_001008025,In Gyin Kone,MMR001008025,0110224,village_tract,township_001008,,အင်ကြင်းကုန်း
vt_001008026,Pin Baw,MMR001008026,0110225,village_tract,township_001008,,ပင်းဘော
vt_001008027,Kone Tan Gyi,MMR001008027,0110226,village_tract,township_001008,,ကုန်းတန်းကြီး
vt_001008028,Htone Yae Pauk,MMR001008028,0110227,village_tract,township_001008,,ထုံးရေပေါက်
vt_001008029,Nam Hkwin,MMR001008029,0110228,village_tract,township_001008,,နန့်ခွင်
vt_001008030,Nam Ma Tee,MMR001008030,0110229,village_tract,township_001008,,နမ္မတီး
vt_001008031,Thu Htay Kone,MMR001008031,0110230,village_tract,township_001008,,သူဌေးကုန်း
vt_001008032,Mya Daung,MMR001008032,0110231,village_tract,township_001008,,မြဒေါင်
vt_001008033,Kan Hla,MMR001008033,0110232,village_tract,township_001008,,ကံလှ
vt_001008034,Hsee Din Yang,MMR001008034,0110233,village_tract,township_001008,,ဆီးဒင်ယံ
vt_001008035,Myo Thit Gyi,MMR001008035,0110234,village_tract,township_001008,,မြို့သစ်ကြီး
vt_001008036,Lan Gwa,MMR001008036,0110235,village_tract,township_001008,,လမ်းခွ
vt_001008037,Nyaung Taw,MMR001008037,0110236,village_tract,township_001008,,ညောင်တော
vt_001008038,Nam Hkam,MMR001008038,0110237,village_tract,township_001008,,နမ်းခမ်း
vt_001008039,Ma Ram,MMR001008039,0110238,village_tract,township_001008,,မရမ်း
vt_001008040,Oke Kyin,MMR001008040,0110239,village_tract,township_001008,,အုတ်ကျင်း
vt_001008041,Ka Nyin Myine,MMR001008041,0110240,village_tract,township_001008,,ကညင်မြိုင်
ward_001008701501,Nam Yin Ward,MMR001008701501,0110001,ward,township_001008,town_001008701,နန့်ရင်းရပ်ကွက်
ward_001008701502,Oe Tan Ward,MMR001008701502,0110002,ward,township_001008,town_001008701,အိုးတန်းရပ်ကွက်
ward_001008701503,Ah Lel Ward,MMR001008701503,0110003,ward,township_001008,town_001008701,အလယ်ရပ်ကွက်
ward_001008701504,Ah Shey Ward,MMR001008701504,0110004,ward,township_001008,town_001008701,အရှေ့ရပ်ကွက်
ward_001008701505,Zay Kone Ward,MMR001008701505,0110005,ward,township_001008,town_001008701,ဈေးကုန်းရပ်ကွက်
ward_001008701506,Nat Gyi Kone Ward,MMR001008701506,0110006,ward,township_001008,town_001008701,နတ်ကြီးကုန်းရပ်ကွက်
ward_001008701507,Ywar Thit Ward,MMR001008701507,0110007,ward,township_001008,town_001008701,ရွာသစ်ရပ်ကွက်
ward_001008701508,Nawng Kaing Taw Ward,MMR001008701508,0110008,ward,township_001008,town_001008701,နောင်ကိုင်တော်ရပ်ကွက်
ward_001008701509,Myo U Ward,MMR001008701509,0110009,ward,township_001008,town_001008701,မြို့ဦးရပ်ကွက်
ward_001008701510,Kyun Taw Ward,MMR001008701510,0110010,ward,township_001008,town_001008701,ကျွန်းတောရပ်ကွက်
ward_001008702501,Myo Ma Ward,MMR001008702501,0166001,ward,township_001008,town_001008702,မြို့မရပ်ကွက်
ward_001008702502,Myo U Ward,MMR001008702502,0166002,ward,township_001008,town_001008702,မြို့ဦးရပ်ကွက်
ward_001008702503,Myo Hla Ward,MMR001008702503,0166003,ward,township_001008,town_001008702,မြို့လှရပ်ကွက်
ward_001008702504,Myo Thar Yar Ward,MMR001008702504,0166004,ward,township_001008,town_001008702,မြို့သာယာရပ်ကွက်
vt_001009001,Long Hkin,MMR001009001,0116200,village_tract,township_001009,,လုံးခင်း
