id,name,p_code,township_id:id,town_id:id,ward_type
ward_13454,Auk Te,MMR005007007,township_193,,village_tract
ward_13455,Aung Chan Thar,MMR005007057,township_193,,village_tract
ward_13456,Boke Taw,MMR005007038,township_193,,village_tract
ward_13457,Bu Gyi,MMR005007060,township_193,,village_tract
ward_13458,Bu Kone,MMR005007081,township_193,,village_tract
ward_13459,Chat Gyi,MMR005007017,township_193,,village_tract
ward_13460,Chat Thin,MMR005007008,township_193,,village_tract
ward_13461,Chaung Kan,MMR005007074,township_193,,village_tract
ward_13462,Chaung Shey,MMR005007072,township_193,,village_tract
ward_13463,Chin Myit Kyin,MMR005007062,township_193,,village_tract
ward_13464,Dan Pin,MMR005007086,township_193,,village_tract
ward_13465,Gar Tar,MMR005007026,township_193,,village_tract
ward_13466,Gyoe Gyar,MMR005007031,township_193,,village_tract
ward_13467,Hin Thaw,MMR005007022,township_193,,village_tract
ward_13468,Hlwe Seik,MMR005007087,township_193,,village_tract
ward_13469,Hnget Pyaw Taing,MMR005007068,township_193,,village_tract
ward_13470,Hpa Lon Chaing,MMR005007061,township_193,,village_tract
ward_13471,Hpoke Kone,MMR005007085,township_193,,village_tract
ward_13472,Hta Naung Kaing,MMR005007077,township_193,,village_tract
ward_13473,Htan Kone,MMR005007032,township_193,,village_tract
ward_13474,Htan Ta Pin,MMR005007075,township_193,,village_tract
ward_13475,Htan Taw,MMR005007070,township_193,,village_tract
ward_13476,Htein Taw,MMR005007047,township_193,,village_tract
ward_13477,Inn Lel Gyi,MMR005007028,township_193,,village_tract
ward_13478,Inn Ma,MMR005007021,township_193,,village_tract
ward_13479,Kaing Yoe,MMR005007050,township_193,,village_tract
ward_13480,Kan Gyi,MMR005007006,township_193,,village_tract
ward_13481,Kan Hpyu,MMR005007036,township_193,,village_tract
ward_13482,Kar Boe,MMR005007054,township_193,,village_tract
ward_13483,Kha Ohn Tar,MMR005007069,township_193,,village_tract
ward_13484,Kha Tauk Yin,MMR005007030,township_193,,village_tract
ward_13485,Khaw Than Ti,MMR005007034,township_193,,village_tract
ward_13486,Koe Taung Boet,MMR005007002,township_193,,village_tract
ward_13487,Kya Khat Aik,MMR005007001,township_193,,village_tract
ward_13488,Kyauk Se Kan,MMR005007078,township_193,,village_tract
ward_13489,Kyi Kone,MMR005007059,township_193,,village_tract
ward_13490,Kyi Su,MMR005007064,township_193,,village_tract
ward_13491,Kyun Pin Kone,MMR005007049,township_193,,village_tract
ward_13492,Leik Tu,MMR005007039,township_193,,village_tract
ward_13493,Ma Lel,MMR005007065,township_193,,village_tract
ward_13494,Me Thei,MMR005007048,township_193,,village_tract
ward_13495,Mei Za Taw,MMR005007066,township_193,,village_tract
ward_13496,Meik Tha Lin Kone,MMR005007003,township_193,,village_tract
ward_13497,Myauk Pay Kone,MMR005007012,township_193,,village_tract
ward_13498,Myay Du,MMR005007037,township_193,,village_tract
ward_13499,Myay Mun,MMR005007080,township_193,,village_tract
ward_13500,Na Gar Paw,MMR005007018,township_193,,village_tract
ward_13501,Nat Pay,MMR005007023,township_193,,village_tract
ward_13502,Ngar Myaung,MMR005007076,township_193,,village_tract
ward_13503,Ngar Yar Ne,MMR005007055,township_193,,village_tract
ward_13504,Nyaung Kan Thar,MMR005007011,township_193,,village_tract
ward_13505,Nyaung Kone,MMR005007020,township_193,,village_tract
ward_13506,Nyaung Pin Gyi,MMR005007029,township_193,,village_tract
ward_13507,Nyaung Pin Seik,MMR005007063,township_193,,village_tract
ward_13508,Nyaung Zin Lay,MMR005007045,township_193,,village_tract
ward_13509,Nyo Pin Sho,MMR005007015,township_193,,village_tract
ward_13510,Oke Hpo,MMR005007033,township_193,,village_tract
ward_13511,Pa Zi Gyi,MMR005007071,township_193,,village_tract
ward_13512,Pay Kone,MMR005007041,township_193,,village_tract
ward_13513,Pint Thar Gyi,MMR005007016,township_193,,village_tract
ward_13514,Poke Par,MMR005007073,township_193,,village_tract
ward_13515,Sa Bai Nant Thar,MMR005007027,township_193,,village_tract
ward_13516,San Da Yar,MMR005007035,township_193,,village_tract
ward_13517,Sar Kyin,MMR005007010,township_193,,village_tract
ward_13518,Si Son Gyi,MMR005007067,township_193,,village_tract
ward_13519,Su Poke Kone,MMR005007046,township_193,,village_tract
ward_13520,Tauk Ka Shat,MMR005007025,township_193,,village_tract
ward_13521,Tei Pin,MMR005007019,township_193,,village_tract
ward_13522,Tha But Kone,MMR005007044,township_193,,village_tract
ward_13523,Tha Le U,MMR005007079,township_193,,village_tract
ward_13524,Tha Pyay Thar,MMR005007056,township_193,,village_tract
ward_13525,Tha Yet Kan Gyi,MMR005007052,township_193,,village_tract
ward_13526,Thauk Kan,MMR005007082,township_193,,village_tract
ward_13527,Thin Pan Taw,MMR005007040,township_193,,village_tract
ward_13528,Thin Taw,MMR005007005,township_193,,village_tract
ward_13529,Tin Maw,MMR005007009,township_193,,village_tract
ward_13530,Tin Ngoke Gyi,MMR005007043,township_193,,village_tract
ward_13531,Wet Toe (North),MMR005007024,township_193,,village_tract
ward_13532,Wet Toe (South),MMR005007058,township_193,,village_tract
ward_13533,Ya Thar,MMR005007084,township_193,,village_tract
ward_13534,Yae Shin,MMR005007083,township_193,,village_tract
ward_13535,Ywet Kyan,MMR005007042,township_193,,village_tract
ward_13536,Zee Hpyu Kone,MMR005007051,township_193,,village_tract
ward_13537,Zee Ka Nar,MMR005007004,township_193,,village_tract
ward_13538,Zee Kone (North),MMR005007014,township_193,,village_tract
ward_13539,Zee Kone (South),MMR005007053,township_193,,village_tract
ward_13540,Zin,MMR005007013,township_193,,village_tract
ward_13541,Aing Taung,MMR005017018,township_194,,village_tract
ward_13542,Boke Kone,MMR005017041,township_194,,village_tract
ward_13543,Bon Ma Zin,MMR005017025,township_194,,village_tract
ward_13544,Chaing,MMR005017016,township_194,,village_tract
ward_13545,Chaung Ma,MMR005017019,township_194,,village_tract
ward_13546,Daing Gyi,MMR005017029,township_194,,village_tract
ward_13547,Hmyaing,MMR005017024,township_194,,village_tract
ward_13548,Hta Naung Pa Kar,MMR005017038,township_194,,village_tract
ward_13549,Htu Pauk,MMR005017009,township_194,,village_tract
ward_13550,Ka Ne,MMR005017001,township_194,,village_tract
ward_13551,Ke Taung,MMR005017026,township_194,,village_tract
ward_13552,Khon Gyi,MMR005017027,township_194,,village_tract
ward_13553,Kin,MMR005017044,township_194,,village_tract
ward_13554,Kin Taung,MMR005017012,township_194,,village_tract
ward_13555,Ku Seik,MMR005017045,township_194,,village_tract
ward_13556,Kyaw Ywar,MMR005017040,township_194,,village_tract
ward_13557,Kyun Pin Aing,MMR005017011,township_194,,village_tract
ward_13558,Lar Poet,MMR005017028,township_194,,village_tract
ward_13559,Lel Shey,MMR005017034,township_194,,village_tract
ward_13560,Lin Pone Yae,MMR005017020,township_194,,village_tract
ward_13561,Me Din,MMR005017036,township_194,,village_tract
ward_13562,Moe Kaung,MMR005017006,township_194,,village_tract
ward_13563,Mu Htaw,MMR005017017,township_194,,village_tract
ward_13564,Nat Gyi,MMR005017004,township_194,,village_tract
ward_13565,Nat Lar Poet Myauk,MMR005017032,township_194,,village_tract
ward_13566,Nat Lar Poet Taung,MMR005017033,township_194,,village_tract
ward_13567,Nat Ye Taung,MMR005017039,township_194,,village_tract
ward_13568,Ohn Ma,MMR005017042,township_194,,village_tract
ward_13569,Sa Ka Myar,MMR005017003,township_194,,village_tract
ward_13570,Sin Oh,MMR005017037,township_194,,village_tract
ward_13571,Su Lay Kone,MMR005017002,township_194,,village_tract
ward_13572,Ta Paung,MMR005017007,township_194,,village_tract
ward_13573,Ta Pone,MMR005017008,township_194,,village_tract
ward_13574,Ta Zei Chaung,MMR005017031,township_194,,village_tract
ward_13575,Taung Pauk,MMR005017013,township_194,,village_tract
ward_13576,Tha Min Chan,MMR005017015,township_194,,village_tract
ward_13577,Twin,MMR005017022,township_194,,village_tract
ward_13578,Wa Yar,MMR005017005,township_194,,village_tract
ward_13579,Win Ma Nar,MMR005017010,township_194,,village_tract
ward_13580,Yar Gyi,MMR005017035,township_194,,village_tract
ward_13581,Yet Kan Taing,MMR005017014,township_194,,village_tract
ward_13582,Yin,MMR005017043,township_194,,village_tract
ward_13583,Yin Thwin,MMR005017030,township_194,,village_tract
ward_13584,Yin Yein,MMR005017023,township_194,,village_tract
ward_13585,Zee Pin Twin,MMR005017021,township_194,,village_tract
ward_13586,Ah Htet Wea Gyi,MMR005020021,township_195,,village_tract
ward_13587,Auk Wea Gyi,MMR005020001,township_195,,village_tract
ward_13588,Bwet,MMR005020031,township_195,,village_tract
ward_13589,Chaung Wa,MMR005020011,township_195,,village_tract
ward_13590,Doe Pin,MMR005020027,township_195,,village_tract
ward_13591,Done Awt,MMR005020009,township_195,,village_tract
ward_13592,He Nar,MMR005020013,township_195,,village_tract
ward_13593,Hmat Taing,MMR005020012,township_195,,village_tract
ward_13594,Inn,MMR005020028,township_195,,village_tract
ward_13595,Inn Gyi,MMR005020023,township_195,,village_tract
ward_13596,Ka Kar,MMR005020014,township_195,,village_tract
ward_13597,Ka Lon,MMR005020029,township_195,,village_tract
ward_13598,Kone Thar,MMR005020010,township_195,,village_tract
ward_13599,Ku Kar,MMR005020032,township_195,,village_tract
ward_13600,Kyan Taw,MMR005020004,township_195,,village_tract
ward_13601,Kyauk Htone Gyi,MMR005020008,township_195,,village_tract
ward_13602,Lan Gwa,MMR005020005,township_195,,village_tract
ward_13603,Man Lwe,MMR005020015,township_195,,village_tract
ward_13604,Mei Za Li/ Myay Nu,MMR005020018,township_195,,village_tract
ward_13605,Meik Tha Lin,MMR005020006,township_195,,village_tract
ward_13606,Min Lel,MMR005020022,township_195,,village_tract
ward_13607,Moe Dar (Ah Lel),MMR005020019,township_195,,village_tract
ward_13608,Moe Dar Gyi,MMR005020016,township_195,,village_tract
ward_13609,Naung Pin,MMR005020017,township_195,,village_tract
ward_13610,Ngar Te,MMR005020024,township_195,,village_tract
ward_13611,Pa Lway Shwe,MMR005020003,township_195,,village_tract
ward_13612,Sa Kar Kone,MMR005020007,township_195,,village_tract
ward_13613,Seik Thar,MMR005020025,township_195,,village_tract
ward_13614,Than Pu Yar,MMR005020030,township_195,,village_tract
ward_13615,Toke Gyi,MMR005020020,township_195,,village_tract
ward_13616,Tone Paw,MMR005020002,township_195,,village_tract
ward_13617,Wet Tu,MMR005020026,township_195,,village_tract
ward_13618,Aing Gyi,MMR005024002,township_196,,village_tract
ward_13619,Gway Tauk Taw,MMR005024013,township_196,,village_tract
ward_13620,Hnaw Khon,MMR005024025,township_196,,village_tract
ward_13621,Hpa Le,MMR005024043,township_196,,village_tract
ward_13622,In Pin Hla,MMR005024035,township_196,,village_tract
ward_13623,In Pin Thar,MMR005024032,township_196,,village_tract
ward_13624,Ka Yar Kone,MMR005024019,township_196,,village_tract
ward_13625,Khan Thar (Min Kone),MMR005024041,township_196,,village_tract
ward_13626,Khwin Taung,MMR005024026,township_196,,village_tract
ward_13627,Koke Ko Kone,MMR005024045,township_196,,village_tract
ward_13628,Kyar Inn,MMR005024018,township_196,,village_tract
ward_13629,Kyauk Pyin Thar,MMR005024034,township_196,,village_tract
ward_13630,Kyauk Tan,MMR005024036,township_196,,village_tract
ward_13631,Kyoet Pin,MMR005024003,township_196,,village_tract
ward_13632,Kyu Taw,MMR005024027,township_196,,village_tract
ward_13633,Kyun Taw,MMR005024016,township_196,,village_tract
ward_13634,Lar Kar,MMR005024001,township_196,,village_tract
ward_13635,Min Chan,MMR005024021,township_196,,village_tract
ward_13636,Moe Hnan,MMR005024005,township_196,,village_tract
ward_13637,Myay Ni,MMR005024028,township_196,,village_tract
ward_13638,Na Nwin Taw,MMR005024020,township_196,,village_tract
ward_13639,Nyaung Pin Thar,MMR005024037,township_196,,village_tract
ward_13640,Nyaung Wun,MMR005024023,township_196,,village_tract
ward_13641,Ohn Hmin Kone,MMR005024031,township_196,,village_tract
ward_13642,Oke Kan,MMR005024010,township_196,,village_tract
ward_13643,Pa Don Mar,MMR005024039,township_196,,village_tract
ward_13644,Pan Ma Ye,MMR005024008,township_196,,village_tract
ward_13645,Se To,MMR005024030,township_196,,village_tract
ward_13646,Shan Ka Lone,MMR005024012,township_196,,village_tract
ward_13647,Shwe Twin,MMR005024011,township_196,,village_tract
ward_13648,Sin Gaung,MMR005024014,township_196,,village_tract
ward_13649,Sin Kone,MMR005024042,township_196,,village_tract
ward_13650,Swei Ya,MMR005024040,township_196,,village_tract
ward_13651,Ta Gaung Aing,MMR005024004,township_196,,village_tract
ward_13652,Taung Boet Hla,MMR005024047,township_196,,village_tract
ward_13653,Taung Kyar,MMR005024009,township_196,,village_tract
ward_13654,Taung Maw,MMR005024029,township_196,,village_tract
ward_13655,Taung Pon,MMR005024046,township_196,,village_tract
ward_13656,Tha Pyay Aing,MMR005024033,township_196,,village_tract
ward_13657,Tha Yet Chin,MMR005024006,township_196,,village_tract
ward_13658,Tha Yet Khon,MMR005024022,township_196,,village_tract
ward_13659,War Thee Kone,MMR005024044,township_196,,village_tract
ward_13660,War Yon Khon,MMR005024024,township_196,,village_tract
ward_13661,Yae Kan Thar,MMR005024017,township_196,,village_tract
ward_13662,Yar Taung,MMR005024015,township_196,,village_tract
ward_13663,Yin Taik,MMR005024007,township_196,,village_tract
ward_13664,Yun Oe,MMR005024038,township_196,,village_tract
ward_13665,Ah Lel Sho,MMR005005045,township_197,,village_tract
ward_13666,Aing Pauk Gyi,MMR005005033,township_197,,village_tract
ward_13667,Ba Oe,MMR005005025,township_197,,village_tract
ward_13668,Gway Kone,MMR005005024,township_197,,village_tract
ward_13669,Gya Poet,MMR005005028,township_197,,village_tract
ward_13670,Hta Naung Kaing Gyi,MMR005005057,township_197,,village_tract
ward_13671,In Daing Gyi,MMR005005007,township_197,,village_tract
ward_13672,In Daing Lay,MMR005005010,township_197,,village_tract
ward_13673,Inn Pat,MMR005005011,township_197,,village_tract
ward_13674,Ka Bwet,MMR005005056,township_197,,village_tract
ward_13675,Kan Thar Yar,MMR005005026,township_197,,village_tract
ward_13676,Kan Thit,MMR005005023,township_197,,village_tract
ward_13677,Kin Pyit,MMR005005006,township_197,,village_tract
ward_13678,Koke Tet,MMR005005059,township_197,,village_tract
ward_13679,Kone Gyi,MMR005005055,township_197,,village_tract
ward_13680,Kun Taing,MMR005005043,township_197,,village_tract
ward_13681,Kyee Kan,MMR005005040,township_197,,village_tract
ward_13682,Kyoet Kan,MMR005005051,township_197,,village_tract
ward_13683,Kyun Lel,MMR005005018,township_197,,village_tract
ward_13684,Kyun Pin Kan,MMR005005050,township_197,,village_tract
ward_13685,Laung Shey,MMR005005036,township_197,,village_tract
ward_13686,Let Pan Gyi,MMR005005038,township_197,,village_tract
ward_13687,Let Pan Hla,MMR005005037,township_197,,village_tract
ward_13688,Ma Daung Gyi,MMR005005029,township_197,,village_tract
ward_13689,Ma Daung Hla,MMR005005030,township_197,,village_tract
ward_13690,Ma Gyi Oke,MMR005005009,township_197,,village_tract
ward_13691,Ma Gyi Ton,MMR005005042,township_197,,village_tract
ward_13692,Mon Hla,MMR005005001,township_197,,village_tract
ward_13693,Mon Taw (North),MMR005005013,township_197,,village_tract
ward_13694,Mu Thar,MMR005005015,township_197,,village_tract
ward_13695,Mya Kan,MMR005005012,township_197,,village_tract
ward_13696,Myo Thit,MMR005005020,township_197,,village_tract
ward_13697,Ngar Tin Gyi,MMR005005047,township_197,,village_tract
ward_13698,Ngar Yon Gyi,MMR005005002,township_197,,village_tract
ward_13699,Nyaung Kan,MMR005005044,township_197,,village_tract
ward_13700,Oke Sar Twin,MMR005005035,township_197,,village_tract
ward_13701,Paung Hle Kone,MMR005005022,township_197,,village_tract
ward_13702,Pi Tauk Kone,MMR005005031,township_197,,village_tract
ward_13703,Pin Din,MMR005005034,township_197,,village_tract
ward_13704,Pyin Htaung,MMR005005008,township_197,,village_tract
ward_13705,Saw Gyi,MMR005005032,township_197,,village_tract
ward_13706,Se Gyi,MMR005005014,township_197,,village_tract
ward_13707,Shar Lwin,MMR005005048,township_197,,village_tract
ward_13708,Shin Min Dway,MMR005005003,township_197,,village_tract
ward_13709,Si Poke Ta Yar,MMR005005027,township_197,,village_tract
ward_13710,Su Htat,MMR005005054,township_197,,village_tract
ward_13711,Ta Pin Kaung,MMR005005021,township_197,,village_tract
ward_13712,Tei Bo Pin,MMR005005019,township_197,,village_tract
ward_13713,Tha Yet Kone,MMR005005004,township_197,,village_tract
ward_13714,Than Bo,MMR005005041,township_197,,village_tract
ward_13715,Thar Wut Hti,MMR005005005,township_197,,village_tract
ward_13716,Thet Pay,MMR005005016,township_197,,village_tract
ward_13717,Thin Paung,MMR005005058,township_197,,village_tract
ward_13718,Ya Than,MMR005005039,township_197,,village_tract
ward_13719,Yauk Thwar Aing,MMR005005046,township_197,,village_tract
ward_13720,Yone Su,MMR005005017,township_197,,village_tract
ward_13721,Ywar Thar,MMR005005053,township_197,,village_tract
ward_13722,Ywar Thit,MMR005005052,township_197,,village_tract
ward_13723,Ywar Zin,MMR005005049,township_197,,village_tract
ward_13724,Chaung Zauk,MMR005008030,township_198,,village_tract
ward_13725,Ein Chay,MMR005008022,township_198,,village_tract
ward_13726,Hlut Taik,MMR005008024,township_198,,village_tract
ward_13727,Htan Pin Kone,MMR005008033,township_198,,village_tract
ward_13728,Htein Taw,MMR005008019,township_198,,village_tract
ward_13729,In Daing,MMR005008001,township_198,,village_tract
